time[sec],experiment,y1-u1estimate,y1-u2estimate,y1-u3estimate,y1-u4estimate,y1-u5estimate,y1-u6estimate,y1-u7estimate,y1-u8estimate,y1-u9estimate,y1-u10estimate,y2-u1estimate,y2-u2estimate,y2-u3estimate,y2-u4estimate,y2-u5estimate,y2-u6estimate,y2-u7estimate,y2-u8estimate,y2-u9estimate,y2-u10estimate,y3-u1estimate,y3-u2estimate,y3-u3estimate,y3-u4estimate,y3-u5estimate,y3-u6estimate,y3-u7estimate,y3-u8estimate,y3-u9estimate,y3-u10estimate,y4-u1estimate,y4-u2estimate,y4-u3estimate,y4-u4estimate,y4-u5estimate,y4-u6estimate,y4-u7estimate,y4-u8estimate,y4-u9estimate,y4-u10estimate,y5-u1estimate,y5-u2estimate,y5-u3estimate,y5-u4estimate,y5-u5estimate,y5-u6estimate,y5-u7estimate,y5-u8estimate,y5-u9estimate,y5-u10estimate,y6-u1estimate,y6-u2estimate,y6-u3estimate,y6-u4estimate,y6-u5estimate,y6-u6estimate,y6-u7estimate,y6-u8estimate,y6-u9estimate,y6-u10estimate,y7-u1estimate,y7-u2estimate,y7-u3estimate,y7-u4estimate,y7-u5estimate,y7-u6estimate,y7-u7estimate,y7-u8estimate,y7-u9estimate,y7-u10estimate,y8-u1estimate,y8-u2estimate,y8-u3estimate,y8-u4estimate,y8-u5estimate,y8-u6estimate,y8-u7estimate,y8-u8estimate,y8-u9estimate,y8-u10estimate,y9-u1estimate,y9-u2estimate,y9-u3estimate,y9-u4estimate,y9-u5estimate,y9-u6estimate,y9-u7estimate,y9-u8estimate,y9-u9estimate,y9-u10estimate,y10-u1estimate,y10-u2estimate,y10-u3estimate,y10-u4estimate,y10-u5estimate,y10-u6estimate,y10-u7estimate,y10-u8estimate,y10-u9estimate,y10-u10estimate,
20.9069,-1.07494,-0.743219,-1.35158,-1.3374,-1.35981,-1.38055,-1.34415,-1.36665,-1.43736,-1.50257,-1.511,-1.28003,-1.36282,-1.30756,-1.32623,-1.34524,-1.32269,-1.34264,-1.41931,-1.4811,-1.48969,-1.40944,-1.38429,-1.32909,-1.32915,-1.34959,-1.32625,-1.35215,-1.42105,-1.48162,-1.49042,-1.29178,-1.41127,-1.35881,-1.36067,-1.3599,-1.33707,-1.37115,-1.42627,-1.48145,-1.49246,-1.11585,-1.32449,-1.30466,-1.30454,-1.30568,-1.28185,-1.31823,-1.37147,-1.4273,-1.43149,-1.0664,-1.34794,-1.32645,-1.33075,-1.329,-1.31626,-1.31574,-1.36748,-1.42455,-1.42926,-1.04755,-1.36644,-1.34936,-1.35283,-1.35148,-1.3473,-1.35612,-1.36702,-1.42486,-1.42938,-1.13096,-1.44676,-1.42999,-1.42402,-1.42448,-1.41375,-1.414,-1.41304,-1.37812,-1.3862,-1.15955,-1.45268,-1.43374,-1.42685,-1.42297,-1.41191,-1.41225,-1.40982,-1.387,-1.38861,-1.17687,-1.42878,-1.41142,-1.39168,-1.3897,-1.35795,-1.35896,-1.35895,-1.32768,-1.32484,
20.9569,-1.43398,-0.458949,-1.09183,-1.07641,-1.03958,-1.06457,-1.08021,-1.04431,-1.01451,-1.0984,-1.06823,-0.944444,-1.09993,-1.02499,-0.999532,-1.02229,-1.03769,-1.01754,-0.969335,-1.05129,-1.01181,-0.738305,-1.05041,-1.00336,-1.00183,-1.02605,-1.04524,-1.02482,-0.974331,-1.05104,-1.01102,-0.681993,-1.06722,-1.02634,-1.03322,-1.03192,-1.05366,-1.03264,-0.979415,-1.05088,-1.01032,-0.826522,-1.11901,-1.08092,-1.08072,-1.08262,-1.09555,-1.07136,-1.02189,-1.07346,-1.02367,-0.926093,-1.08963,-1.0545,-1.05708,-1.06207,-1.06304,-1.07518,-1.02908,-1.08882,-1.03919,-0.942651,-1.07556,-1.02492,-1.02739,-1.02988,-1.02108,-1.02562,-1.02742,-1.08475,-1.03856,-1.02967,-1.16056,-1.11783,-1.11476,-1.11409,-1.09925,-1.09604,-1.09612,-1.08129,-1.04557,-0.975813,-1.14159,-1.07468,-1.06967,-1.07316,-1.05665,-1.05844,-1.05884,-1.05433,-1.05397,-0.971714,-1.14689,-1.08081,-1.0756,-1.07804,-1.0593,-1.06085,-1.06082,-1.05541,-1.06876,
21.0069,0.18472,-0.637987,-0.0975882,-0.086837,-0.0573041,-0.0167985,-0.0454248,-0.0657322,-0.115289,-0.07199,-0.0457755,-0.794356,-0.117646,-0.177188,-0.150143,-0.109129,-0.119944,-0.125035,-0.211142,-0.160073,-0.131606,-0.58196,-0.110207,-0.1636,-0.160574,-0.120679,-0.137726,-0.152946,-0.220913,-0.155488,-0.125293,-0.679897,-0.0706621,-0.119399,-0.127929,-0.124794,-0.143979,-0.163815,-0.222956,-0.155118,-0.126248,-0.742831,-0.124351,-0.14788,-0.147595,-0.157223,-0.157629,-0.181466,-0.226723,-0.170301,-0.134695,-0.673491,-0.13194,-0.153774,-0.161334,-0.170081,-0.180068,-0.179913,-0.224539,-0.16291,-0.131231,-0.648627,-0.153295,-0.192303,-0.1986,-0.200101,-0.216661,-0.228285,-0.226063,-0.166192,-0.13339,-0.588189,-0.0963559,-0.129162,-0.109568,-0.109079,-0.129729,-0.140923,-0.139681,-0.142372,-0.118684,-0.528519,-0.0819346,-0.116882,-0.0933707,-0.096765,-0.117667,-0.125784,-0.122888,-0.126705,-0.124951,-0.535943,-0.0605409,-0.0961608,-0.0514232,-0.0549686,-0.0629899,-0.0710786,-0.0710955,-0.0733716,-0.075735,
21.0569,0.284273,-0.407797,0.236912,0.223095,0.250829,0.288147,0.323452,0.298587,0.326462,0.26475,0.252821,0.362467,0.258227,0.307662,0.324138,0.342299,0.360833,0.337897,0.389127,0.325045,0.313034,0.671429,0.32558,0.343097,0.340143,0.363123,0.393297,0.382131,0.407761,0.316957,0.30237,0.631778,0.322891,0.342673,0.352989,0.346967,0.375837,0.355271,0.395713,0.317716,0.296467,0.784683,0.410328,0.407444,0.407117,0.384845,0.352367,0.323984,0.361945,0.3031,0.271589,0.844114,0.376671,0.375914,0.381072,0.370146,0.318322,0.326796,0.369809,0.311745,0.280899,0.828672,0.387633,0.392461,0.396809,0.39295,0.342829,0.363123,0.370002,0.310464,0.281183,0.732881,0.29821,0.306366,0.290516,0.291625,0.273313,0.286924,0.285755,0.289934,0.269312,0.707587,0.294853,0.30425,0.285422,0.274484,0.255772,0.265971,0.260461,0.267102,0.269617,0.702013,0.303608,0.312311,0.286577,0.278456,0.25615,0.265217,0.265427,0.273797,0.281612,
21.107,0.296087,0.811431,0.227803,0.216202,0.187961,0.221163,0.255868,0.289333,0.331847,0.364288,0.39156,0.805236,0.241286,0.217746,0.196537,0.219732,0.2441,0.270469,0.314187,0.345834,0.377508,0.353847,0.179897,0.182055,0.184249,0.205401,0.226678,0.249666,0.302935,0.350591,0.383972,0.162277,0.218754,0.233586,0.230261,0.230153,0.258118,0.297367,0.32077,0.349339,0.394907,0.181436,0.223675,0.232992,0.233121,0.251332,0.197527,0.241233,0.269019,0.301393,0.353033,0.0834648,0.258959,0.264723,0.264692,0.276663,0.22765,0.242761,0.273713,0.311413,0.357481,0.0650786,0.279561,0.298463,0.298234,0.300803,0.251319,0.28463,0.275707,0.319674,0.360178,0.119409,0.331143,0.343352,0.345949,0.345221,0.310078,0.328619,0.32903,0.318516,0.350717,0.180187,0.34811,0.372298,0.376513,0.385978,0.349849,0.357893,0.362786,0.351209,0.353215,0.186207,0.348638,0.372281,0.37867,0.385697,0.336009,0.343175,0.342932,0.326777,0.323731,
21.157,1.40541,0.95612,1.38571,1.39833,1.36764,1.33917,1.36974,1.40237,1.35167,1.39913,1.38976,0.899818,1.37302,1.39917,1.37569,1.35516,1.37424,1.3974,1.33296,1.37873,1.36509,0.880589,1.34449,1.37729,1.37628,1.35476,1.37627,1.40521,1.3388,1.37745,1.36321,1.11148,1.30419,1.32815,1.32832,1.33397,1.35258,1.37725,1.32975,1.37827,1.35611,1.35838,1.4094,1.40604,1.4061,1.40205,1.45332,1.49032,1.43372,1.45618,1.43989,1.35682,1.41306,1.40994,1.40865,1.40334,1.46881,1.49528,1.44337,1.47349,1.45551,1.38472,1.38668,1.36853,1.36776,1.3675,1.42926,1.46068,1.44477,1.47967,1.45895,1.46612,1.46336,1.44553,1.45149,1.45158,1.47908,1.49881,1.50227,1.50636,1.48882,1.42462,1.44987,1.41886,1.42501,1.42234,1.45003,1.46504,1.4723,1.47875,1.48614,1.40799,1.46575,1.43455,1.4506,1.44793,1.49956,1.51242,1.51221,1.52357,1.53784,
21.207,2.27437,1.99263,2.46008,2.45114,2.48233,2.4433,2.41436,2.44445,2.39356,2.33968,2.32061,2.38997,2.46803,2.44405,2.46827,2.44143,2.41994,2.44149,2.37791,2.33054,2.30696,2.57097,2.50012,2.46784,2.4687,2.44083,2.41654,2.44082,2.37985,2.32891,2.30458,2.63139,2.48401,2.44363,2.439,2.4405,2.41441,2.44189,2.38243,2.32856,2.306,2.39421,2.37811,2.37026,2.37036,2.37317,2.33542,2.36334,2.32763,2.29241,2.25607,2.28174,2.41984,2.4088,2.4094,2.40638,2.38349,2.35468,2.30581,2.25431,2.22814,2.28026,2.4202,2.40601,2.40643,2.40554,2.38309,2.33547,2.30919,2.26473,2.2333,2.15093,2.29504,2.28981,2.28382,2.28403,2.28437,2.25928,2.26349,2.28155,2.25444,2.08093,2.27093,2.25137,2.24294,2.238,2.23767,2.22608,2.23388,2.25042,2.24537,2.0878,2.26322,2.24436,2.22846,2.22518,2.21825,2.20817,2.2078,2.22646,2.21393,
21.257,2.88576,2.79401,3.21112,3.20201,3.17998,3.21654,3.17911,3.15197,3.10799,3.05825,3.07912,3.04776,3.21346,3.14324,3.12973,3.16301,3.14218,3.12782,3.0634,3.02316,3.04681,2.91342,3.1777,3.13015,3.12976,3.16417,3.14126,3.12357,3.06364,3.02232,3.04594,2.83866,3.20059,3.15798,3.16171,3.1639,3.13936,3.11756,3.06338,3.02218,3.04783,2.78015,3.15626,3.13518,3.13503,3.12858,3.14439,3.11719,3.07326,3.03656,3.07279,2.90262,3.12367,3.10648,3.10751,3.10278,3.10359,3.12303,3.08533,3.05391,3.08434,2.93212,3.09497,3.05746,3.05861,3.05873,3.04897,3.06155,3.08089,3.03674,3.0759,2.92814,3.09188,3.06329,3.06006,3.06003,3.0541,3.06063,3.05688,3.09326,3.11937,3.03124,3.12377,3.10344,3.10102,3.10415,3.09883,3.09893,3.09152,3.11124,3.11481,3.04667,3.10593,3.08678,3.07609,3.07911,3.05787,3.05834,3.05857,3.08027,3.0732,
21.307,2.49632,2.07969,2.54165,2.53279,2.50862,2.47908,2.50497,2.46545,2.51516,2.47375,2.49236,2.28569,2.54054,2.46218,2.44744,2.43298,2.45501,2.43276,2.47935,2.44588,2.46701,2.21972,2.51403,2.45571,2.45373,2.44017,2.46851,2.4486,2.48485,2.44323,2.46375,2.30179,2.49854,2.43498,2.44047,2.44134,2.47184,2.44955,2.48407,2.44309,2.4651,2.40413,2.53726,2.48596,2.48581,2.49313,2.4725,2.4445,2.47336,2.44139,2.46966,2.44859,2.52506,2.47564,2.47843,2.48509,2.45316,2.44314,2.47112,2.43569,2.4636,2.41546,2.55701,2.51338,2.51532,2.51602,2.4929,2.48885,2.4742,2.44559,2.46742,2.28635,2.43425,2.40661,2.39617,2.39591,2.39595,2.39661,2.39706,2.36759,2.39238,2.2987,2.43653,2.40088,2.38848,2.39049,2.3901,2.39101,2.39305,2.37365,2.37907,2.28304,2.46453,2.4279,2.41973,2.42047,2.43573,2.43589,2.43587,2.41485,2.40934,
21.357,2.0817,2.84691,2.10095,2.09605,2.07999,2.04915,2.02284,2.04831,2.11105,2.16846,2.18324,2.53134,2.10361,2.06591,2.05573,2.03616,2.01891,2.03829,2.11067,2.16323,2.18144,2.4001,2.09945,2.06881,2.06643,2.04867,2.03466,2.06615,2.12083,2.16054,2.17812,2.4201,2.08683,2.04842,2.05654,2.05742,2.04429,2.08439,2.12645,2.16008,2.18144,2.31623,2.04925,2.0298,2.02949,2.04024,2.05187,2.0998,2.1315,2.15934,2.18756,2.25424,2.06619,2.04573,2.05435,2.05986,2.08913,2.09956,2.13201,2.16237,2.18796,2.23916,2.07848,2.05968,2.06689,2.06811,2.1041,2.12616,2.13166,2.16218,2.18717,2.37887,2.21316,2.19246,2.17889,2.17857,2.18778,2.19639,2.19512,2.21017,2.22542,2.47774,2.24665,2.23662,2.22228,2.22847,2.23843,2.23924,2.23973,2.24306,2.24106,2.47272,2.24977,2.23975,2.21883,2.22351,2.23516,2.23593,2.23593,2.24015,2.24912,
21.407,2.72355,2.59901,2.89608,2.91442,2.89995,2.88478,2.85633,2.83112,2.79099,2.86175,2.83771,2.27858,2.87401,2.88655,2.877,2.87012,2.85148,2.8335,2.78521,2.85066,2.82072,2.41949,2.8713,2.8831,2.88172,2.87533,2.85658,2.83751,2.78872,2.85064,2.82037,2.49353,2.86811,2.87963,2.88437,2.89122,2.87446,2.85913,2.79936,2.84987,2.82374,2.48367,2.84609,2.85823,2.85803,2.87916,2.91208,2.89578,2.84136,2.87647,2.84702,2.53861,2.83872,2.85242,2.85586,2.86811,2.90143,2.89496,2.83753,2.87283,2.84583,2.55294,2.82497,2.83353,2.83652,2.84085,2.87072,2.84959,2.83784,2.87536,2.84747,2.60939,2.8788,2.88298,2.87694,2.8757,2.88978,2.87497,2.87677,2.86168,2.84071,2.4929,2.83781,2.82071,2.81154,2.81887,2.83186,2.82768,2.83186,2.82786,2.82701,2.47139,2.86998,2.8515,2.84997,2.85436,2.89155,2.88709,2.88706,2.88612,2.88179,
21.4571,2.38567,1.92834,2.38641,2.38036,2.42344,2.4012,2.37935,2.35046,2.39276,2.35114,2.31955,2.15473,2.38636,2.34568,2.38021,2.36863,2.35565,2.33788,2.38443,2.34748,2.30935,2.46035,2.43567,2.3824,2.38295,2.37162,2.35851,2.3386,2.3831,2.34727,2.30868,2.43573,2.43854,2.38318,2.38083,2.38019,2.3679,2.34805,2.38534,2.3469,2.30901,2.37298,2.41032,2.37738,2.37746,2.38655,2.43007,2.40944,2.42998,2.39025,2.34865,2.39685,2.40271,2.37086,2.36851,2.37668,2.42431,2.40571,2.42188,2.37438,2.33843,2.38213,2.41522,2.38219,2.37985,2.38186,2.44031,2.41461,2.42111,2.37014,2.33713,2.32269,2.35999,2.33744,2.34092,2.34034,2.38069,2.36627,2.36429,2.38087,2.35317,2.2903,2.34911,2.3136,2.31696,2.32091,2.36201,2.35459,2.34965,2.36275,2.35638,2.30837,2.31178,2.27896,2.26999,2.27406,2.3053,2.29952,2.29965,2.31314,2.30818,
21.5071,2.20677,2.74486,2.00523,2.00038,1.99141,2.04224,2.02165,2.00116,2.04834,2.09662,2.11126,2.45709,2.00906,1.98119,1.97583,2.01512,2.00378,1.99148,2.04489,2.08924,2.10734,2.31891,2.00456,1.98247,1.98138,2.02357,2.01442,2.00511,2.04915,2.08859,2.10667,2.14975,2.03578,2.02003,2.02754,2.02683,2.01776,2.00771,2.04876,2.08859,2.10667,2.16341,2.04541,2.03268,2.03242,2.02639,2.05488,2.044,2.07153,2.10053,2.12671,2.18124,2.03617,2.0244,2.02995,2.02592,2.06157,2.03847,2.05943,2.08304,2.11105,2.17201,2.04339,2.03263,2.03724,2.03574,2.07921,2.04622,2.05779,2.0779,2.10792,2.22675,2.09719,2.08661,2.07622,2.07667,2.09853,2.07422,2.07168,2.05772,2.08291,2.26794,2.11141,2.10406,2.09262,2.08977,2.11213,2.09556,2.09164,2.07939,2.07849,2.27347,2.10477,2.0978,2.07745,2.0758,2.09777,2.08319,2.08336,2.06773,2.05736,
21.5571,1.81556,1.437,1.81315,1.83058,1.81753,1.81398,1.85863,1.83954,1.87086,1.91591,1.90009,1.31209,1.79836,1.87859,1.8659,1.85866,1.88503,1.86751,1.91786,1.95359,1.9357,1.47682,1.80623,1.87173,1.87021,1.86355,1.89546,1.87966,1.92166,1.95287,1.93456,1.5587,1.79458,1.86511,1.86979,1.87321,1.90933,1.89609,1.92689,1.95245,1.93596,1.77088,1.88431,1.91608,1.91595,1.9322,1.91593,1.89973,1.92421,1.94712,1.92422,1.7779,1.88477,1.91616,1.91892,1.93031,1.90846,1.89763,1.92014,1.94224,1.92181,1.77473,1.8887,1.92952,1.93177,1.93485,1.90977,1.89184,1.91635,1.92952,1.91638,1.82087,1.93367,1.96331,1.9583,1.95743,1.93974,1.92527,1.92086,1.90748,1.89891,1.78876,1.92187,1.95434,1.94818,1.9558,1.93732,1.92837,1.91901,1.90986,1.90707,1.77623,1.92871,1.96051,1.95365,1.95904,1.94001,1.93212,1.93257,1.92281,1.92969,
21.6071,1.49318,2.21844,1.50692,1.50321,1.55035,1.5297,1.52114,1.56153,1.59617,1.63289,1.6107,1.92907,1.51001,1.48628,1.52347,1.51119,1.50587,1.53753,1.56954,1.60628,1.57884,2.00175,1.54635,1.51318,1.51633,1.50189,1.49202,1.52322,1.56172,1.6099,1.58325,1.92076,1.5546,1.51792,1.50756,1.50779,1.49842,1.53756,1.56631,1.60955,1.58386,1.82047,1.52193,1.50274,1.50311,1.51126,1.54066,1.59165,1.60631,1.63515,1.60665,1.70413,1.5565,1.53439,1.5288,1.53298,1.58628,1.59034,1.60382,1.63328,1.60647,1.69987,1.55892,1.53283,1.52785,1.5291,1.58951,1.59873,1.60319,1.63201,1.60632,1.70781,1.5664,1.54587,1.55974,1.55938,1.5923,1.60009,1.59837,1.55714,1.54324,1.66233,1.55277,1.51765,1.53323,1.53509,1.56808,1.5751,1.57198,1.548,1.54399,1.66485,1.54621,1.512,1.53366,1.53506,1.57778,1.58384,1.58403,1.55549,1.55446,
21.6571,2.23852,2.05729,2.3962,2.41304,2.40114,2.46228,2.44241,2.43445,2.37401,2.41326,2.39863,1.80199,2.37622,2.38895,2.38113,2.42976,2.41943,2.41716,2.33565,2.37618,2.35607,1.9318,2.37239,2.38478,2.38387,2.43473,2.42525,2.42556,2.34241,2.3745,2.35363,1.90198,2.39327,2.41262,2.41778,2.42232,2.40956,2.40338,2.33626,2.37498,2.34823,2.0071,2.42121,2.42929,2.42912,2.413,2.43688,2.43023,2.3715,2.39777,2.36569,2.05852,2.41515,2.42439,2.42757,2.41251,2.44232,2.42623,2.35988,2.38073,2.35474,2.08903,2.38718,2.38289,2.3859,2.3827,2.40747,2.36847,2.35972,2.38103,2.35547,2.09767,2.3948,2.39116,2.38339,2.38432,2.39925,2.37356,2.3758,2.36198,2.34383,2.08599,2.38778,2.37909,2.36957,2.35975,2.37482,2.36084,2.36472,2.35681,2.35595,2.09052,2.3783,2.37032,2.35207,2.34522,2.35935,2.34719,2.34703,2.33666,2.34817,
21.7071,1.91292,1.48206,1.97597,1.9684,2.00776,1.98888,2.03291,2.00872,2.0297,1.96677,1.94875,1.77459,1.9782,1.93938,1.97076,1.96083,1.99271,1.98024,1.99353,1.94035,1.91742,2.04706,2.0223,1.97252,1.97304,1.96334,2.00092,1.99006,1.99749,1.93791,1.91397,2.02689,2.02401,1.97221,1.96985,1.96876,2.00996,2.00067,2.00166,1.93734,1.91655,2.0875,2.05396,2.01245,2.01258,2.02074,1.96108,1.94621,1.95567,1.91017,1.87787,2.05421,2.06417,2.02198,2.02012,2.02739,1.95727,1.94329,1.94916,1.89648,1.86893,2.04166,2.07574,2.02991,2.02808,2.02995,1.95562,1.9315,1.94653,1.88524,1.86429,1.91234,1.9526,1.92318,1.92292,1.92235,1.88978,1.87689,1.87288,1.88859,1.87119,1.917,1.95381,1.91588,1.91539,1.92043,1.88664,1.87876,1.87008,1.8813,1.87603,1.91945,1.94676,1.90984,1.90661,1.91053,1.86151,1.85474,1.85508,1.8676,1.86722,
21.7572,1.73494,2.3099,1.6054,1.59902,1.58559,1.63112,1.61345,1.65622,1.69856,1.72433,1.74859,2.04636,1.60954,1.56711,1.559,1.59559,1.58717,1.62287,1.66032,1.68848,1.71635,1.86125,1.59504,1.5641,1.56319,1.60224,1.59562,1.64315,1.66826,1.68614,1.71356,1.70411,1.6247,1.59897,1.60561,1.60486,1.59836,1.65425,1.67198,1.68579,1.71664,1.71038,1.62936,1.61067,1.61044,1.60444,1.62398,1.69164,1.70005,1.70683,1.75118,1.66437,1.64382,1.62401,1.6306,1.62483,1.66465,1.6951,1.70847,1.72128,1.75987,1.67171,1.6368,1.60871,1.61447,1.61325,1.65374,1.69979,1.70733,1.71757,1.75732,1.71777,1.68117,1.65748,1.64417,1.64453,1.66561,1.69371,1.69146,1.66455,1.70132,1.81231,1.71195,1.69664,1.68245,1.68189,1.70404,1.71825,1.7149,1.69324,1.69834,1.81244,1.71613,1.70073,1.68037,1.68007,1.70779,1.72032,1.7205,1.69443,1.69232,
21.8072,2.45229,2.27994,2.60257,2.61984,2.60299,2.59307,2.63214,2.61333,2.54928,2.59529,2.58626,2.08069,2.58564,2.62887,2.61555,2.60836,2.63313,2.61875,2.54218,2.58506,2.57334,2.21806,2.58691,2.62357,2.62175,2.61543,2.6467,2.63622,2.55283,2.582,2.56921,2.325,2.57352,2.60915,2.61475,2.62077,2.65525,2.64636,2.5601,2.58143,2.5721,2.53096,2.65798,2.66661,2.66645,2.68176,2.66748,2.65754,2.58562,2.59911,2.58989,2.53511,2.66153,2.67029,2.67389,2.68273,2.66552,2.65559,2.57854,2.58862,2.58224,2.54695,2.65014,2.65439,2.65755,2.66078,2.63479,2.6081,2.58097,2.59785,2.58648,2.50889,2.61273,2.61768,2.60775,2.60679,2.59719,2.58232,2.58607,2.56857,2.56228,2.47026,2.5989,2.59764,2.58532,2.59299,2.58251,2.57441,2.58414,2.57239,2.57102,2.45056,2.62751,2.62477,2.61689,2.62171,2.62437,2.61663,2.61632,2.6042,2.61478,
21.8572,2.07648,1.67876,2.15698,2.15006,2.19063,2.16585,2.14929,2.18614,2.2198,2.15067,2.13081,1.95015,2.15859,2.12187,2.15413,2.13986,2.1299,2.16029,2.19073,2.13131,2.10626,2.1854,2.19496,2.14975,2.1514,2.13595,2.12321,2.15659,2.18798,2.13116,2.10578,2.15774,2.19909,2.15339,2.14727,2.14697,2.13559,2.17905,2.19596,2.13031,2.1104,2.05303,2.14944,2.12723,2.12744,2.13897,2.15589,2.20888,2.21791,2.15989,2.1394,1.96535,2.1832,2.15819,2.15611,2.16274,2.20178,2.20716,2.21409,2.14972,2.13242,1.96526,2.18419,2.1537,2.15179,2.15391,2.19669,2.20381,2.2127,2.14263,2.12944,1.91636,2.13769,2.11653,2.11955,2.11894,2.14893,2.15601,2.15375,2.19302,2.17745,1.95521,2.14821,2.12648,2.13039,2.13695,2.16825,2.17095,2.16582,2.19021,2.18471,1.96114,2.13416,2.1136,2.11439,2.11961,2.15284,2.15548,2.15569,2.18549,2.18754,
21.9072,0.923964,1.18334,0.555303,0.548075,0.535369,0.58213,0.559923,0.545966,0.491532,0.526647,0.544843,0.983907,0.560554,0.53525,0.52645,0.561274,0.549015,0.541009,0.472046,0.506313,0.529929,0.812918,0.548334,0.530782,0.529852,0.567038,0.555499,0.549309,0.478248,0.50475,0.528237,0.670468,0.571685,0.561495,0.567408,0.563866,0.550937,0.541288,0.477531,0.504761,0.528897,0.677829,0.579312,0.570799,0.570599,0.556736,0.591785,0.581178,0.523054,0.537459,0.576668,0.722605,0.559461,0.552433,0.555979,0.54839,0.586435,0.579465,0.516799,0.528483,0.566248,0.748685,0.534078,0.512024,0.515391,0.514478,0.544727,0.517963,0.515536,0.524267,0.563208,0.755151,0.541772,0.524609,0.515726,0.515992,0.534348,0.51592,0.516293,0.505665,0.537175,0.800318,0.558681,0.545065,0.535362,0.534185,0.553433,0.540104,0.541599,0.530737,0.52734,0.796624,0.565567,0.551716,0.539336,0.538422,0.565689,0.553646,0.553617,0.541003,0.523366,
21.9572,0.510809,1.38225,0.616713,0.635254,0.622524,0.614262,0.659523,0.638003,0.657353,0.59007,0.584503,0.783369,0.606374,0.700826,0.687931,0.675232,0.700383,0.67826,0.718837,0.649904,0.645196,0.787622,0.61648,0.694292,0.692957,0.680833,0.711616,0.690584,0.722947,0.647101,0.641458,0.849338,0.600313,0.677337,0.681663,0.68483,0.718587,0.697038,0.724602,0.646646,0.64361,1.00723,0.682841,0.720464,0.720342,0.731886,0.703823,0.677677,0.703102,0.642194,0.636967,0.992988,0.680492,0.717933,0.720541,0.728463,0.690634,0.675564,0.699132,0.631666,0.629121,0.978828,0.691792,0.74401,0.74604,0.747644,0.709425,0.691392,0.698306,0.626423,0.626722,0.859939,0.577111,0.622596,0.612124,0.611576,0.603991,0.598789,0.595297,0.59945,0.602131,0.846225,0.575273,0.633607,0.621708,0.627536,0.619766,0.615016,0.608532,0.609353,0.608558,0.83693,0.590223,0.646756,0.633708,0.637709,0.63306,0.628621,0.628953,0.631154,0.637903,
22.0072,0.553701,-0.125485,0.360805,0.376079,0.415531,0.399415,0.386741,0.428781,0.464851,0.485761,0.508848,-0.289766,0.341533,0.357376,0.388048,0.379691,0.372491,0.405656,0.440398,0.462889,0.490808,0.0188843,0.370794,0.373578,0.376841,0.365332,0.350962,0.380082,0.427521,0.468015,0.497833,0.0308558,0.378067,0.383868,0.371895,0.374737,0.361282,0.399458,0.433586,0.467605,0.502112,-0.0349847,0.334546,0.346795,0.347202,0.359459,0.375711,0.423315,0.447301,0.474189,0.521917,-0.10641,0.370099,0.379282,0.372298,0.377829,0.412012,0.423907,0.449578,0.479801,0.522792,-0.10222,0.369341,0.380167,0.37406,0.375681,0.413618,0.434705,0.448002,0.475397,0.519685,-0.0385659,0.429787,0.435414,0.453858,0.453434,0.467344,0.479217,0.47776,0.467733,0.502925,0.0594709,0.456995,0.479844,0.503057,0.510415,0.526075,0.528263,0.525751,0.51167,0.509752,0.0585514,0.451028,0.47401,0.507566,0.5128,0.536079,0.537951,0.53812,0.522097,0.521094,
22.0572,-0.779242,-0.219835,-0.750809,-0.759586,-0.717247,-0.671851,-0.686251,-0.695573,-0.7626,-0.730551,-0.7474,-0.168861,-0.735988,-0.701803,-0.672502,-0.64552,-0.65781,-0.668,-0.738214,-0.712136,-0.729019,-0.0186662,-0.67628,-0.668652,-0.66839,-0.639013,-0.65022,-0.658569,-0.731351,-0.714105,-0.731638,-0.161641,-0.661688,-0.649857,-0.649301,-0.655989,-0.671473,-0.68993,-0.741684,-0.713296,-0.738256,-0.182067,-0.64814,-0.642537,-0.642547,-0.670352,-0.640548,-0.661708,-0.708162,-0.690859,-0.718282,-0.147088,-0.675027,-0.667974,-0.669275,-0.684964,-0.65816,-0.661852,-0.710294,-0.69307,-0.719158,-0.124482,-0.700317,-0.705219,-0.706035,-0.709549,-0.687951,-0.704909,-0.710402,-0.692908,-0.718686,-0.128905,-0.702429,-0.705963,-0.704163,-0.703129,-0.690631,-0.702555,-0.70051,-0.714544,-0.73385,-0.166407,-0.708375,-0.715949,-0.714162,-0.724751,-0.711933,-0.717498,-0.714857,-0.722068,-0.729717,-0.179208,-0.687973,-0.696632,-0.686054,-0.694542,-0.663114,-0.668749,-0.668769,-0.675002,-0.672987,
